ID,Sampling_1,Sampling_2,Common period (Band1 & Band1),Upper error bound,Lower error bound,Significance,Band1-Band2
461813,37.89694915254247,37.26533333333342,,,,,1-2
461813,37.89694915254247,40.65309090909101,13.419216317767042,5.119211581915364,0.752405098766598,1.0,1-3
461813,37.26533333333342,40.65309090909101,,,,,2-3
461840,50.04000000000006,50.04000000000006,72.67441860465117,11.981004030332954,2.588211361865348,1.0,0-1
461840,50.04000000000006,50.04000000000006,72.67441860465117,11.981004030332954,2.588211361865348,0.98,0-2
461840,50.04000000000006,53.614285714285785,72.67441860465117,11.981004030332954,2.588211361865348,0.98,0-3
461840,50.04000000000006,50.04000000000006,72.67441860465117,8.435488998282125,2.6630378122165155,1.0,1-2
461840,50.04000000000006,53.614285714285785,72.67441860465117,8.435488998282125,2.6630378122165155,0.98,1-3
461840,50.04000000000006,53.614285714285785,72.67441860465117,11.325810253557025,5.198781622430374,1.0,2-3
461862,47.91191489361703,47.911702127659545,29.120559114735,2.2406364509527563,1.304218805563334,0.94,0-1
461862,47.91191489361703,38.82499999999997,29.120559114735,2.2406364509527563,1.304218805563334,0.98,0-2
461862,47.91191489361703,39.506315789473696,29.120559114735,2.2406364509527563,1.304218805563334,0.98,0-3
461862,47.911702127659545,38.82499999999997,29.120559114735,2.4034288037941174,1.2772821420548404,0.98,1-2
461862,47.911702127659545,39.506315789473696,29.120559114735,2.4034288037941174,1.2772821420548404,0.98,1-3
461862,38.82499999999997,39.506315789473696,28.31257078142695,19.475012636051687,0.7294209571946979,0.96,2-3
461765,53.016964285714366,53.980727272727314,252.5252525252525,-1.0,-1.0,0.98,0-1
461765,53.016964285714366,52.08684210526324,29.97601918465228,2.33939170901542,3.648131527747108,0.92,0-2
461765,53.016964285714366,53.98090909090917,26.13695765812859,2.33939170901542,3.648131527747108,0.88,0-3
461765,53.980727272727314,52.08684210526324,,,,,1-2
461765,53.980727272727314,53.98090909090917,,,,,1-3
461765,52.08684210526324,53.98090909090917,,,,,2-3
461935,38.98051724137935,38.980344827586215,39.18495297805642,16.50824242576754,1.653425686780018,0.96,0-1
461935,38.98051724137935,38.98051724137935,39.18495297805642,16.50824242576754,1.653425686780018,1.0,0-2
461935,38.98051724137935,40.372678571428615,39.18495297805642,16.50824242576754,1.653425686780018,0.98,0-3
461935,38.980344827586215,38.98051724137935,39.18495297805642,4.406814979289855,2.185333384680128,1.0,1-2
461935,38.980344827586215,40.372678571428615,39.18495297805642,4.406814979289855,2.185333384680128,0.96,1-3
461935,38.98051724137935,40.372678571428615,,,,,2-3
1377507,262.649999999999,170.1745454545453,,,,,0-1
1377507,262.649999999999,155.9933333333332,,,,,0-2
1377507,262.649999999999,155.9925000000003,,,,,0-3
1377507,170.1745454545453,155.9933333333332,,,,,1-2
1377507,170.1745454545453,155.9925000000003,,,,,1-3
1377507,155.9933333333332,155.9925000000003,,,,,2-3
1377473,143.0699999999997,99.78473684210506,,,,,0-1
1377473,143.0699999999997,105.32833333333312,,,,,0-2
1377473,143.0699999999997,99.78473684210506,,,,,0-3
1377473,99.78473684210506,105.32833333333312,,,,,1-2
1377473,99.78473684210506,99.78473684210506,,,,,1-3
1377473,105.32833333333312,99.78473684210506,,,,,2-3
1377503,366.498333333333,181.42749999999975,,,,,0-1
1377503,366.498333333333,157.07071428571413,,,,,0-2
1377503,366.498333333333,157.07071428571413,,,,,0-3
1377503,181.42749999999975,157.07071428571413,,,,,1-2
1377503,181.42749999999975,157.07071428571413,,,,,1-3
1377503,157.07071428571413,157.07071428571413,,,,,2-3
1377874,312.99857142857115,249.3233333333337,,,,,0-1
1377874,312.99857142857115,373.9850000000006,,,,,0-2
1377874,312.99857142857115,186.9925000000003,,,,,0-3
1377874,249.3233333333337,373.9850000000006,,,,,1-2
1377874,249.3233333333337,186.9925000000003,,,,,1-3
1377874,373.9850000000006,186.9925000000003,,,,,2-3
1377887,258.97333333333273,354.3700000000002,,,,,0-1
1377887,258.97333333333273,206.64199999999985,,,,,0-2
1377887,258.97333333333273,182.00875,,,,,0-3
1377887,354.3700000000002,206.64199999999985,,,,,1-2
1377887,354.3700000000002,182.00875,,,,,1-3
1377887,206.64199999999985,182.00875,,,,,2-3
1377864,308.86857142857065,450.3900000000009,,,,,0-1
1377864,308.86857142857065,221.9959999999992,,,,,0-2
1377864,308.86857142857065,187.6625000000004,,,,,0-3
1377864,450.3900000000009,221.9959999999992,,,,,1-2
1377864,450.3900000000009,187.6625000000004,,,,,1-3
1377864,221.9959999999992,187.6625000000004,,,,,2-3
1377852,290.42000000000115,118.01000000000204,,,,,0-1
1377852,290.42000000000115,180.0592307692305,,,,,0-2
1377852,290.42000000000115,180.0592307692305,,,,,0-3
1377852,118.01000000000204,180.0592307692305,,,,,1-2
1377852,118.01000000000204,180.0592307692305,,,,,1-3
1377852,180.0592307692305,180.0592307692305,,,,,2-3
1377722,169.91923076923055,169.91846153846114,,,,,0-1
1377722,169.91923076923055,79.10535714285705,,,,,0-2
1377722,169.91923076923055,88.35799999999989,,,,,0-3
1377722,169.91846153846114,79.10535714285705,,,,,1-2
1377722,169.91846153846114,88.35799999999989,,,,,1-3
1377722,79.10535714285705,88.35799999999989,,,,,2-3
1377405,37.93999999999505,98.49250000000028,,,,,0-1
1377405,37.93999999999505,98.49250000000028,,,,,0-2
1377405,37.93999999999505,98.49250000000028,,,,,0-3
1377405,98.49250000000028,98.49250000000028,112.8668171557562,9.072990105379104,5.95762660458027,0.0,1-2
1377405,98.49250000000028,98.49250000000028,,,,,1-3
1377405,98.49250000000028,98.49250000000028,,,,,2-3
1377489,87.6823999999999,54.23553191489361,,,,,0-1
1377489,87.6823999999999,50.9814,,,,,0-2
1377489,87.6823999999999,50.9814,,,,,0-3
1377489,54.23553191489361,50.9814,,,,,1-2
1377489,54.23553191489361,50.9814,,,,,1-3
1377489,50.9814,50.9814,,,,,2-3
1377545,234.7425000000003,236.36374999999956,,,,,0-1
1377545,234.7425000000003,208.66000000000025,,,,,0-2
1377545,234.7425000000003,186.9924999999997,,,,,0-3
1377545,236.36374999999956,208.66000000000025,,,,,1-2
1377545,236.36374999999956,186.9924999999997,,,,,1-3
1377545,208.66000000000025,186.9924999999997,,,,,2-3
1377643,371.5149999999994,121.59083333333363,,,,,0-1
1377643,371.5149999999994,145.90999999999983,,,,,0-2
1377643,371.5149999999994,145.90999999999983,,,,,0-3
1377643,121.59083333333363,145.90999999999983,252.5252525252525,-1.0,-1.0,0.0,1-2
1377643,121.59083333333363,145.90999999999983,144.92753623188406,156.9089706576757,40.185913765109404,0.0,1-2
1377643,121.59083333333363,145.90999999999983,,,,,1-3
1377643,145.90999999999983,145.90999999999983,,,,,2-3
1377372,169.08272727272694,92.99550000000018,,,,,0-1
1377372,169.08272727272694,81.03999999999992,,,,,0-2
1377372,169.08272727272694,77.6629166666665,,,,,0-3
1377372,92.99550000000018,81.03999999999992,,,,,1-2
1377372,92.99550000000018,77.6629166666665,,,,,1-3
1377372,81.03999999999992,77.6629166666665,,,,,2-3
1377384,147.12933333333348,80.64826086956505,,,,,0-1
1377384,147.12933333333348,77.27103448275864,,,,,0-2
1377384,147.12933333333348,89.63440000000003,,,,,0-3
1377384,80.64826086956505,77.27103448275864,,,,,1-2
1377384,80.64826086956505,89.63440000000003,,,,,1-3
1377384,77.27103448275864,89.63440000000003,,,,,2-3
1377495,80.28571428571429,45.700701754386,,,,,0-1
1377495,80.28571428571429,44.321355932203375,,,,,0-2
1377495,80.28571428571429,45.87666666666669,,,,,0-3
1377495,45.700701754386,44.321355932203375,,,,,1-2
1377495,45.700701754386,45.87666666666669,,,,,1-3
1377495,44.321355932203375,45.87666666666669,,,,,2-3
1377332,479.9833333333324,202.8733333333334,,,,,0-1
1377332,479.9833333333324,182.58499999999987,,,,,0-2
1377332,479.9833333333324,228.23124999999985,,,,,0-3
1377332,202.8733333333334,182.58499999999987,,,,,1-2
1377332,202.8733333333334,228.23124999999985,,,,,1-3
1377332,182.58499999999987,228.23124999999985,,,,,2-3
1377577,112.59049999999988,66.23088235294135,,,,,0-1
1377577,112.59049999999988,64.3385714285716,,,,,0-2
1377577,112.59049999999988,66.23088235294135,,,,,0-3
1377577,66.23088235294135,64.3385714285716,,,,,1-2
1377577,66.23088235294135,66.23088235294135,,,,,1-3
1377577,64.3385714285716,66.23088235294135,,,,,2-3
1377381,101.76454545454544,77.27103448275864,,,,,0-1
1377381,101.76454545454544,77.27103448275864,,,,,0-2
1377381,101.76454545454544,89.55279999999999,,,,,0-3
1377381,77.27103448275864,77.27103448275864,,,,,1-2
1377381,77.27103448275864,89.55279999999999,,,,,1-3
1377381,77.27103448275864,89.55279999999999,,,,,2-3
1377511,157.6385714285716,64.28199999999987,,,,,0-1
1377511,157.6385714285716,51.77555555555551,,,,,0-2
1377511,157.6385714285716,62.38500000000002,,,,,0-3
1377511,64.28199999999987,51.77555555555551,,,,,1-2
1377511,64.28199999999987,62.38500000000002,,,,,1-3
1377511,51.77555555555551,62.38500000000002,,,,,2-3
1377576,95.21913043478264,54.26682926829274,,,,,0-1
1377576,95.21913043478264,54.26682926829274,,,,,0-2
1377576,95.21913043478264,54.26682926829274,,,,,0-3
1377576,54.26682926829274,54.26682926829274,,,,,1-2
1377576,54.26682926829274,54.26682926829274,,,,,1-3
1377576,54.26682926829274,54.26682926829274,,,,,2-3
1377435,102.31454545454538,65.07425000000003,,,,,0-1
1377435,102.31454545454538,56.62913043478266,,,,,0-2
1377435,102.31454545454538,60.580000000000055,,,,,0-3
1377435,65.07425000000003,56.62913043478266,,,,,1-2
1377435,65.07425000000003,60.580000000000055,,,,,1-3
1377435,56.62913043478266,60.580000000000055,,,,,2-3
1377607,102.11277777777772,67.23999999999995,,,,,0-1
1377607,102.11277777777772,54.11999999999996,,,,,0-2
1377607,102.11277777777772,65.26235294117642,,,,,0-3
1377607,67.23999999999995,54.11999999999996,,,,,1-2
1377607,67.23999999999995,65.26235294117642,,,,,1-3
1377607,54.11999999999996,65.26235294117642,,,,,2-3
1377257,293.4040000000008,138.69294117647095,,,,,0-1
1377257,293.4040000000008,138.69235294117672,,,,,0-2
1377257,293.4040000000008,184.91333333333327,,,,,0-3
1377257,138.69294117647095,138.69235294117672,,,,,1-2
1377257,138.69294117647095,184.91333333333327,,,,,1-3
1377257,138.69235294117672,184.91333333333327,,,,,2-3
1377549,77.66333333333326,47.20499999999999,,,,,0-1
1377549,77.66333333333326,49.02057692307692,,,,,0-2
1377549,77.66333333333326,49.86529411764701,,,,,0-3
1377549,47.20499999999999,49.02057692307692,,,,,1-2
1377549,47.20499999999999,49.86529411764701,,,,,1-3
1377549,49.02057692307692,49.86529411764701,,,,,2-3
1377649,89.07559999999998,53.02119047619046,,,,,0-1
1377649,89.07559999999998,50.61136363636367,,,,,0-2
1377649,89.07559999999998,49.4866666666667,,,,,0-3
1377649,53.02119047619046,50.61136363636367,,,,,1-2
1377649,53.02119047619046,49.4866666666667,,,,,1-3
1377649,50.61136363636367,49.4866666666667,,,,,2-3
1377502,182.08750000000023,96.99083333333328,,,,,0-1
1377502,182.08750000000023,110.8466666666666,,,,,0-2
1377502,182.08750000000023,110.8466666666666,,,,,0-3
1377502,96.99083333333328,110.8466666666666,252.5252525252525,-1.0,-1.0,0.94,1-2
1377502,96.99083333333328,110.8466666666666,,,,,1-3
1377502,110.8466666666666,110.8466666666666,,,,,2-3
1377286,116.62842105263172,73.99766666666667,,,,,0-1
1377286,116.62842105263172,73.99766666666667,,,,,0-2
1377286,116.62842105263172,76.41172413793112,,,,,0-3
1377286,73.99766666666667,73.99766666666667,,,,,1-2
1377286,73.99766666666667,76.41172413793112,,,,,1-3
1377286,73.99766666666667,76.41172413793112,,,,,2-3
1377629,164.32333333333372,97.64391304347848,,,,,0-1
1377629,164.32333333333372,97.64391304347848,,,,,0-2
1377629,164.32333333333372,93.57541666666688,92.42144177449168,24.896114329604373,56.26777056459504,1.0,0-3
1377629,97.64391304347848,97.64391304347848,,,,,1-2
1377629,97.64391304347848,93.57541666666688,,,,,1-3
1377629,97.64391304347848,93.57541666666688,,,,,2-3
1377226,21.989999999997963,185.16833333333247,,,,,0-1
1377226,21.989999999997963,185.16833333333247,,,,,0-2
1377226,21.989999999997963,158.71571428571357,,,,,0-3
1377226,185.16833333333247,185.16833333333247,,,,,1-2
1377226,185.16833333333247,158.71571428571357,,,,,1-3
1377226,185.16833333333247,158.71571428571357,,,,,2-3
1377426,119.63000000000017,55.4145652173913,,,,,0-1
1377426,119.63000000000017,52.02183673469387,,,,,0-2
1377426,119.63000000000017,49.98196078431376,,,,,0-3
1377426,55.4145652173913,52.02183673469387,,,,,1-2
1377426,55.4145652173913,49.98196078431376,,,,,1-3
1377426,52.02183673469387,49.98196078431376,,,,,2-3
1377468,205.003333333334,44.184186046511584,,,,,0-1
1377468,205.003333333334,44.183953488372175,,,,,0-2
1377468,205.003333333334,48.71589743589758,,,,,0-3
1377468,44.184186046511584,44.183953488372175,,,,,1-2
1377468,44.184186046511584,48.71589743589758,,,,,1-3
1377468,44.183953488372175,48.71589743589758,335.5704697986577,-1.0,-1.0,0.94,2-3
1377186,187.1550000000001,112.29300000000003,,,,,0-1
1377186,187.1550000000001,112.29300000000003,,,,,0-2
1377186,187.1550000000001,124.77000000000004,,,,,0-3
1377186,112.29300000000003,112.29300000000003,,,,,1-2
1377186,112.29300000000003,124.77000000000004,,,,,1-3
1377186,112.29300000000003,124.77000000000004,,,,,2-3
1377242,124.26066666666688,70.36740740740734,,,,,0-1
1377242,124.26066666666688,49.997894736842056,,,,,0-2
1377242,124.26066666666688,51.34918918918914,,,,,0-3
1377242,70.36740740740734,49.997894736842056,,,,,1-2
1377242,70.36740740740734,51.34918918918914,,,,,1-3
1377242,49.997894736842056,51.34918918918914,,,,,2-3
1377281,64.62799999999989,51.273725490196064,,,,,0-1
1377281,64.62799999999989,48.42537037037026,,,,,0-2
1377281,64.62799999999989,50.54745098039212,,,,,0-3
1377281,51.273725490196064,48.42537037037026,,,,,1-2
1377281,51.273725490196064,50.54745098039212,,,,,1-3
1377281,48.42537037037026,50.54745098039212,,,,,2-3
1377255,200.72545454545417,88.35959999999992,,,,,0-1
1377255,200.72545454545417,88.35959999999992,,,,,0-2
1377255,200.72545454545417,96.04304347826078,44.28697962798937,3.4200769650835667,1.028016313181233,0.94,0-3
1377255,88.35959999999992,88.35959999999992,,,,,1-2
1377255,88.35959999999992,96.04304347826078,,,,,1-3
1377255,88.35959999999992,96.04304347826078,,,,,2-3
1377433,111.56047619047604,31.3034666666666,,,,,0-1
1377433,111.56047619047604,30.490389610389546,,,,,0-2
1377433,111.56047619047604,30.89157894736835,,,,,0-3
1377433,31.3034666666666,30.490389610389546,,,,,1-2
1377433,31.3034666666666,30.89157894736835,,,,,1-3
1377433,30.490389610389546,30.89157894736835,,,,,2-3
1377216,56.84695652173911,46.69589285714288,,,,,0-1
1377216,56.84695652173911,41.507301587301576,,,,,0-2
1377216,56.84695652173911,42.0151612903225,,,,,0-3
1377216,46.69589285714288,41.507301587301576,,,,,1-2
1377216,46.69589285714288,42.0151612903225,,,,,1-3
1377216,41.507301587301576,42.0151612903225,,,,,2-3
1377120,61.835789473684265,45.3419230769232,,,,,0-1
1377120,61.835789473684265,43.66259259259271,,,,,0-2
1377120,61.835789473684265,44.335283018868,,,,,0-3
1377120,45.3419230769232,43.66259259259271,,,,,1-2
1377120,45.3419230769232,44.335283018868,,,,,1-3
1377120,43.66259259259271,44.335283018868,,,,,2-3
1377140,63.54171428571426,42.68672727272735,,,,,0-1
1377140,63.54171428571426,43.66259259259271,,,,,0-2
1377140,63.54171428571426,41.36438596491235,,,,,0-3
1377140,42.68672727272735,43.66259259259271,,,,,1-2
1377140,42.68672727272735,41.36438596491235,,,,,1-3
1377140,43.66259259259271,41.36438596491235,,,,,2-3
1376890,82.667777777778,62.53066666666685,,,,,0-1
1376890,82.667777777778,60.51354838709696,,,,,0-2
1376890,82.667777777778,68.37074074074081,,,,,0-3
1376890,62.53066666666685,60.51354838709696,,,,,1-2
1376890,62.53066666666685,68.37074074074081,,,,,1-3
1376890,60.51354838709696,68.37074074074081,,,,,2-3
1377301,46.788750000000014,33.5202985074627,,,,,0-1
1377301,46.788750000000014,31.631830985915503,,,,,0-2
1377301,46.788750000000014,32.9979411764706,,,,,0-3
1377301,33.5202985074627,31.631830985915503,,,,,1-2
1377301,33.5202985074627,32.9979411764706,,,,,1-3
1377301,31.631830985915503,32.9979411764706,,,,,2-3
1377167,53.35380952380937,29.65592105263156,,,,,0-1
1377167,53.35380952380937,28.895512820512803,,,,,0-2
1377167,53.35380952380937,29.270909090909097,,,,,0-3
1377167,29.65592105263156,28.895512820512803,,,,,1-2
1377167,29.65592105263156,29.270909090909097,,,,,1-3
1377167,28.895512820512803,29.270909090909097,,,,,2-3
468019,43.582833333333234,44.32152542372871,,,,,0-1
468019,43.582833333333234,42.8683606557376,,,,,0-2
468019,43.582833333333234,44.32152542372871,,,,,0-3
468019,44.32152542372871,42.8683606557376,,,,,1-2
468019,44.32152542372871,44.32152542372871,,,,,1-3
468019,42.8683606557376,44.32152542372871,,,,,2-3
468014,42.17693548387098,41.507301587301576,,,,,0-1
468014,42.17693548387098,41.507301587301576,,,,,0-2
468014,42.17693548387098,41.507460317460335,,,,,0-3
468014,41.507301587301576,41.507301587301576,,,,,1-2
468014,41.507301587301576,41.507460317460335,,,,,1-3
468014,41.507301587301576,41.507460317460335,,,,,2-3
1377341,84.34807692307703,46.93416666666675,,,,,0-1
1377341,84.34807692307703,41.71925925925933,168.91891891891893,86.98743590548526,5.657209380028064,0.98,0-2
1377341,84.34807692307703,40.96072727272734,,,,,0-3
1377341,46.93416666666675,41.71925925925933,,,,,1-2
1377341,46.93416666666675,40.96072727272734,,,,,1-3
1377341,41.71925925925933,40.96072727272734,,,,,2-3
1377388,71.72769230769224,37.29137254901962,,,,,0-1
1377388,71.72769230769224,38.03720000000001,,,,,0-2
1377388,71.72769230769224,41.34456521739127,,,,,0-3
1377388,37.29137254901962,38.03720000000001,202.4291497975709,11.147218219175867,58.66207752030255,0.94,1-2
1377388,37.29137254901962,41.34456521739127,,,,,1-3
1377388,38.03720000000001,41.34456521739127,,,,,2-3
468003,172.75846153846155,172.75846153846155,,,,,0-1
468003,172.75846153846155,160.41857142857148,,,,,0-2
468003,172.75846153846155,149.72466666666685,,,,,0-3
468003,172.75846153846155,160.41857142857148,,,,,1-2
468003,172.75846153846155,149.72466666666685,,,,,1-3
468003,160.41857142857148,149.72466666666685,,,,,2-3
468005,70.45119047619058,68.81279069767452,,,,,0-1
468005,70.45119047619058,67.24886363636374,,,,,0-2
468005,70.45119047619058,57.73974358974374,,,,,0-3
468005,68.81279069767452,67.24886363636374,,,,,1-2
468005,68.81279069767452,57.73974358974374,,,,,1-3
468005,67.24886363636374,57.73974358974374,,,,,2-3
468000,93.5924000000002,110.9,,,,,0-1
468000,93.5924000000002,110.9,,,,,0-2
468000,93.5924000000002,93.5924000000002,,,,,0-3
468000,110.9,110.9,,,,,1-2
468000,110.9,93.5924000000002,,,,,1-3
468000,110.9,93.5924000000002,,,,,2-3
468015,24.05170212765958,24.57456521739131,,,,,0-1
468015,24.05170212765958,21.532000000000007,,,,,0-2
468015,24.05170212765958,22.608600000000006,,,,,0-3
468015,24.57456521739131,21.532000000000007,,,,,1-2
468015,24.57456521739131,22.608600000000006,,,,,1-3
468015,21.532000000000007,22.608600000000006,,,,,2-3
467999,41.701111111111125,46.91354166666664,,,,,0-1
467999,41.701111111111125,44.15392156862743,,,,,0-2
467999,41.701111111111125,45.95632653061226,,,,,0-3
467999,46.91354166666664,44.15392156862743,,,,,1-2
467999,46.91354166666664,45.95632653061226,,,,,1-3
467999,44.15392156862743,45.95632653061226,,,,,2-3
1377084,83.67433333333344,57.93340909090909,,,,,0-1
1377084,83.67433333333344,52.02183673469387,,,,,0-2
1377084,83.67433333333344,54.2357446808511,,,,,0-3
1377084,57.93340909090909,52.02183673469387,,,,,1-2
1377084,57.93340909090909,54.2357446808511,72.67441860465117,22.26797893510291,4.52452181473457,1.0,1-3
1377084,52.02183673469387,54.2357446808511,,,,,2-3
467993,49.68711111111107,46.58166666666663,,,,,0-1
467993,49.68711111111107,49.68711111111107,,,,,0-2
467993,49.68711111111107,47.57276595744677,,,,,0-3
467993,46.58166666666663,49.68711111111107,,,,,1-2
467993,46.58166666666663,47.57276595744677,,,,,1-3
467993,49.68711111111107,47.57276595744677,,,,,2-3
467990,53.25457142857132,51.77527777777768,,,,,0-1
467990,53.25457142857132,49.05026315789464,,,,,0-2
467990,53.25457142857132,49.05026315789464,,,,,0-3
467990,51.77527777777768,49.05026315789464,,,,,1-2
467990,51.77527777777768,49.05026315789464,,,,,1-3
467990,49.05026315789464,49.05026315789464,,,,,2-3
467987,67.75545454545455,57.074358974359015,,,,,0-1
467987,67.75545454545455,58.839999999999954,,,,,0-2
467987,67.75545454545455,62.10888888888884,,,,,0-3
467987,57.074358974359015,58.839999999999954,,,,,1-2
467987,57.074358974359015,62.10888888888884,,,,,1-3
467987,58.839999999999954,62.10888888888884,,,,,2-3
468017,55.879999999999946,51.34918918918914,202.4291497975709,15.500412994382202,98.5117793340544,0.98,0-1
468017,55.879999999999946,54.28342857142852,,,,,0-2
468017,55.879999999999946,43.17999999999996,,,,,0-3
468017,51.34918918918914,54.28342857142852,,,,,1-2
468017,51.34918918918914,43.17999999999996,,,,,1-3
468017,54.28342857142852,43.17999999999996,,,,,2-3
467985,38.77387755102037,35.8473584905661,,,,,0-1
467985,38.77387755102037,35.847547169811286,,,,,0-2
467985,38.77387755102037,35.847547169811286,,,,,0-3
467985,35.8473584905661,35.847547169811286,,,,,1-2
467985,35.8473584905661,35.847547169811286,,,,,1-3
467985,35.847547169811286,35.847547169811286,,,,,2-3
1377333,115.0637499999998,50.43027027027022,,,,,0-1
1377333,115.0637499999998,47.3977499999999,,,,,0-2
1377333,115.0637499999998,51.83111111111106,,,,,0-3
1377333,50.43027027027022,47.3977499999999,,,,,1-2
1377333,50.43027027027022,51.83111111111106,28.31257078142695,0.0531381938584516,1.9216845771218765,1.0,1-3
1377333,47.3977499999999,51.83111111111106,,,,,2-3
467978,80.73913043478261,77.375,,,,,0-1
467978,80.73913043478261,87.61952380952391,,,,,0-2
467978,80.73913043478261,88.42857142857143,,,,,0-3
467978,77.375,87.61952380952391,,,,,1-2
467978,77.375,88.42857142857143,,,,,1-3
467978,87.61952380952391,88.42857142857143,,,,,2-3
468020,47.24812500000007,45.8163636363637,,,,,0-1
468020,47.24812500000007,52.1358620689656,,,,,0-2
468020,47.24812500000007,50.39800000000008,,,,,0-3
468020,45.8163636363637,52.1358620689656,,,,,1-2
468020,45.8163636363637,50.39800000000008,252.5252525252525,-1.0,-1.0,0.98,1-3
468020,52.1358620689656,50.39800000000008,,,,,2-3
467975,39.58166666666663,37.99820000000007,,,,,0-1
467975,39.58166666666663,43.17999999999996,,,,,0-2
467975,39.58166666666663,40.423829787234006,,,,,0-3
467975,37.99820000000007,43.17999999999996,,,,,1-2
467975,37.99820000000007,40.423829787234006,,,,,1-3
467975,43.17999999999996,40.423829787234006,,,,,2-3
1377342,93.12375000000004,54.58487804878057,,,,,0-1
1377342,93.12375000000004,45.95816326530621,,,,,0-2
1377342,93.12375000000004,45.95816326530621,,,,,0-3
1377342,54.58487804878057,45.95816326530621,27.548209366391184,8.682052865352958,1.2748869950081634,1.0,1-2
1377342,54.58487804878057,45.95816326530621,,,,,1-3
1377342,45.95816326530621,45.95816326530621,,,,,2-3
467970,40.65309090909088,42.18716981132072,,,,,0-1
467970,40.65309090909088,36.65442622950817,,,,,0-2
467970,40.65309090909088,39.927142857142826,,,,,0-3
467970,42.18716981132072,36.65442622950817,,,,,1-2
467970,42.18716981132072,39.927142857142826,,,,,1-3
467970,36.65442622950817,39.927142857142826,,,,,2-3
1377247,48.76538461538477,38.83927272727279,,,,,0-1
1377247,48.76538461538477,39.55851851851858,,,,,0-2
1377247,48.76538461538477,42.72300000000003,,,,,0-3
1377247,38.83927272727279,39.55851851851858,,,,,1-2
1377247,38.83927272727279,42.72300000000003,40.74979625101874,49.15078336462484,2.2984804105466736,0.98,1-3
1377247,39.55851851851858,42.72300000000003,,,,,2-3
467972,37.88033898305088,34.795468750000055,,,,,0-1
467972,37.88033898305088,42.46288461538461,,,,,0-2
467972,37.88033898305088,33.38716417910451,,,,,0-3
467972,34.795468750000055,42.46288461538461,,,,,1-2
467972,34.795468750000055,33.38716417910451,,,,,1-3
467972,42.46288461538461,33.38716417910451,,,,,2-3
467968,49.33177777777779,54.77674999999999,,,,,0-1
467968,49.33177777777779,51.62627906976745,,,,,0-2
467968,49.33177777777779,46.24854166666668,,,,,0-3
467968,54.77674999999999,51.62627906976745,,,,,1-2
467968,54.77674999999999,46.24854166666668,,,,,1-3
467968,51.62627906976745,46.24854166666668,,,,,2-3
468004,77.70947368421051,75.71666666666678,,,,,0-1
468004,77.70947368421051,73.82399999999998,48.49660523763337,48.553385101999886,2.45641299520306,0.98,0-2
468004,77.70947368421051,79.80972972972971,,,,,0-3
468004,75.71666666666678,73.82399999999998,,,,,1-2
468004,75.71666666666678,79.80972972972971,,,,,1-3
468004,73.82399999999998,79.80972972972971,,,,,2-3
467969,40.671636363636274,39.24438596491228,,,,,0-1
467969,40.671636363636274,39.24438596491228,,,,,0-2
467969,40.671636363636274,42.206415094339526,,,,,0-3
467969,39.24438596491228,39.24438596491228,,,,,1-2
467969,39.24438596491228,42.206415094339526,,,,,1-3
467969,39.24438596491228,42.206415094339526,,,,,2-3
467966,47.49799999999996,49.99763157894746,,,,,0-1
467966,47.49799999999996,45.23619047619044,,,,,0-2
467966,47.49799999999996,52.77555555555551,,,,,0-3
467966,49.99763157894746,45.23619047619044,,,,,1-2
467966,49.99763157894746,52.77555555555551,,,,,1-3
467966,45.23619047619044,52.77555555555551,,,,,2-3
467967,47.49799999999996,47.49799999999996,,,,,0-1
467967,47.49799999999996,47.49799999999996,,,,,0-2
467967,47.49799999999996,45.23595238095229,,,,,0-3
467967,47.49799999999996,47.49799999999996,,,,,1-2
467967,47.49799999999996,45.23595238095229,,,,,1-3
467967,47.49799999999996,45.23595238095229,,,,,2-3
467965,47.946923076923085,28.161052631578823,,,,,0-1
467965,47.946923076923085,47.49799999999996,,,,,0-2
467965,47.946923076923085,41.55400000000001,,,,,0-3
467965,28.161052631578823,47.49799999999996,,,,,1-2
467965,28.161052631578823,41.55400000000001,,,,,1-3
467965,47.49799999999996,41.55400000000001,,,,,2-3
467963,39.58166666666663,37.2533333333333,,,,,0-1
467963,39.58166666666663,37.2533333333333,,,,,0-2
467963,39.58166666666663,37.99839999999997,,,,,0-3
467963,37.2533333333333,37.2533333333333,,,,,1-2
467963,37.2533333333333,37.99839999999997,,,,,1-3
467963,37.2533333333333,37.99839999999997,,,,,2-3
467956,79.16333333333326,86.35999999999991,,,,,0-1
467956,79.16333333333326,79.16333333333326,,,,,0-2
467956,79.16333333333326,90.47238095238087,,,,,0-3
467956,86.35999999999991,79.16333333333326,,,,,1-2
467956,86.35999999999991,90.47238095238087,,,,,1-3
467956,79.16333333333326,90.47238095238087,,,,,2-3
467957,19.451652173913065,20.073363636363634,,,,,0-1
467957,19.451652173913065,19.71500000000001,,,,,0-2
467957,19.451652173913065,21.103207547169838,,,,,0-3
467957,20.073363636363634,19.71500000000001,,,,,1-2
467957,20.073363636363634,21.103207547169838,,,,,1-3
467957,19.71500000000001,21.103207547169838,,,,,2-3
1377119,77.4434482758621,52.36860465116276,,,,,0-1
1377119,77.4434482758621,51.17840909090906,,,,,0-2
1377119,77.4434482758621,47.91191489361703,,,,,0-3
